season,game_id,game_date,away_team_id,away_team_abbr,away_team,away_score,home_team_id,home_team_abbr,home_team,home_score,actual_spread,winner,home_elo,away_elo,home_elo_post,away_elo_post,home_win_prob,away_win_prob,point_spread
2021,22100101,2021-11-01,1610612753,ORL,Orlando Magic,115,1610612750,MIN,Minnesota Timberwolves,97,18,away,1508.8023486838388,1407.3550778776182,1463.972421131221,1452.185005430236,0.7612643337120373,0.23873566628796272,-8.057890832248823
2021,22100099,2021-11-01,1610612761,TOR,Toronto Raptors,113,1610612752,NYK,New York Knicks,104,9,away,1568.6013595103727,1508.6441417304825,1535.665063037013,1541.5804382038423,0.7152025906354834,0.2847974093645166,-6.39828871119561
2021,22100105,2021-11-02,1610612758,SAC,Sacramento Kings,113,1610612762,UTA,Utah Jazz,119,-6,home,1608.992675018855,1482.9962180332288,1617.321436203409,1474.6674568486749,0.7859931716632079,0.21400682833679208,-9.039858279425044
2021,22100104,2021-11-02,1610612748,MIA,Miami Heat,125,1610612742,DAL,Dallas Mavericks,110,15,away,1516.5240551263123,1615.0323235632638,1488.6791261918393,1642.877252497737,0.5021467610958746,0.49785323890412536,-0.05966926252193844
2021,22100103,2021-11-02,1610612749,MIL,Milwaukee Bucks,117,1610612765,DET,Detroit Pistons,89,28,away,1423.9093977032965,1468.7578731434273,1384.9356810593526,1507.7315897873711,0.5787094245904203,0.4212905754095797,-2.2060609823947654
2021,22100106,2021-11-02,1610612740,NOP,New Orleans Pelicans,100,1610612756,PHX,Phoenix Suns,112,-12,home,1474.5930448730512,1415.1944187010931,1489.2364855718847,1400.5509780022596,0.7145471769991271,0.28545282300087294,-6.375945046878323
2021,22100107,2021-11-02,1610612745,HOU,Houston Rockets,117,1610612747,LAL,Los Angeles Lakers,119,-2,home,1495.406215508572,1407.603933658839,1500.9718356670892,1402.0383135003217,0.7466977105606272,0.25330228943937283,-7.512091273989317
2021,22100112,2021-11-03,1610612761,TOR,Toronto Raptors,109,1610612764,WAS,Washington Wizards,100,9,away,1550.1664771433475,1541.5804382038423,1520.1697295167319,1571.577185830458,0.6513710984641796,0.3486289015358204,-4.343441557580209
2021,22100109,2021-11-03,1610612752,NYK,New York Knicks,98,1610612754,IND,Indiana Pacers,111,-13,home,1451.1931920859515,1535.665063037013,1476.40506174631,1510.4531933766546,0.5223319065972346,0.4776680934027654,-0.6211251619575432
2021,22100116,2021-11-03,1610612742,DAL,Dallas Mavericks,109,1610612759,SAS,San Antonio Spurs,108,1,away,1458.195863702482,1488.6791261918393,1449.8957225220302,1496.9792673722911,0.5987286259858012,0.40127137401419877,-2.7806695004257107
